# Source: https://github.com/bahar/WorldCityLocations
Zaandam, Netherlands	52.4400000 4.8249998
Lelystad, Netherlands	52.5083330 5.4749999
Alphen aan den Rijn, Netherlands	52.1291677 4.6554565
Hoorn, Netherlands	52.6425000 5.0597219
Velsen-Zuid, Netherlands	52.4600000 4.6500001
Ede, Netherlands	52.0333330 5.6583328
Bergen op Zoom, Netherlands	51.4950000 4.2916670
Capelle-West, Netherlands	51.9166667 4.5666666
Assen, Netherlands	52.9966670 6.5625000
Nieuwegein, Netherlands	52.0291670 5.0805559
Veenendaal, Netherlands	52.0286272 5.5589104
Zeist, Netherlands	52.0900000 5.2333331
Katwijk, Netherlands	51.7500000 5.8708329
Den Helder, Netherlands	52.9533330 4.7597222
Hardenberg, Netherlands	52.5758330 6.6194439
Emmen, Netherlands	52.7791670 6.9069438
Oosterhout, Netherlands	51.6450000 4.8597221
Doetinchem, Netherlands	51.9650000 6.2888889
Kerkrade, Netherlands	50.8658330 6.0625000
Kampen, Netherlands	52.5550000 5.9111109
Weert, Netherlands	51.2516670 5.7069440
Woerden, Netherlands	52.0850000 4.8833332
Sittard, Netherlands	50.9983330 5.8694439
Heerhugowaard, Netherlands	52.6666667 4.8499999
Rijswijk, Netherlands	52.0363367 4.3250084
Middelburg, Netherlands	51.5000000 3.6138890
Emmeloord, Netherlands	52.7108330 5.7486110
Zwijndrecht, Netherlands	51.8175000 4.6333332
Waalwijk, Netherlands	51.6825000 5.0708332
Vlissingen, Netherlands	51.4425000 3.5736110
Ridderkerk, Netherlands	51.8725000 4.6027780
Soest, Netherlands	52.1733330 5.2916670
Roermond, Netherlands	51.1941670 5.9875002
Rheden, Netherlands	52.0050000 6.0291672
Drachten, Netherlands	53.1000000 6.0999999
Heerenveen, Netherlands	52.9592900 5.9185410
De Bilt, Netherlands	52.1100000 5.1805558
Tiel, Netherlands	51.8866670 5.4291668
Harderwijk, Netherlands	52.3416670 5.6208329
Maarssen, Netherlands	52.1391670 5.0416670
Venray, Netherlands	51.5250000 5.9749999
Hoogeveen, Netherlands	52.7225000 6.4763889
Barendrecht, Netherlands	51.8566670 4.5347219
Dronten, Netherlands	52.5250000 5.7180562
Nijkerk, Netherlands	52.2200000 5.4861112
Beverwijk, Netherlands	52.4833330 4.6569438
Goes, Netherlands	51.5041670 3.8888891
Coevorden, Netherlands	52.6625000 6.7416668
Zutphen, Netherlands	52.1383330 6.2013888
Heemskerk, Netherlands	52.5166667 4.6666665
Wageningen, Netherlands	51.9700000 5.6666670
Castricum, Netherlands	52.5483330 4.6694441
Gorinchem, Netherlands	51.8325000 4.9749999
Uden, Netherlands	51.6608330 5.6194439
Mijdrecht, Netherlands	52.2066670 4.8625002
IJsselstein, Netherlands	52.0200000 5.0430560
Epe, Netherlands	52.3475000 5.9833331
Sneek, Netherlands	53.0333333 5.6666665
Maassluis, Netherlands	51.9233330 4.2500000
Guayaquil, Ecuador	-2.1666667 -79.9000015
Quito, Ecuador	-0.2166667 -78.5000000
Cuenca, Ecuador	-2.8833333 -78.9833298
Santo Domingo de los Colorados, Ecuador	-0.2500000 -79.1500015
Machala, Ecuador	-3.2666667 -79.9666672
Manta, Ecuador	-0.9500000 -80.7333298
Portoviejo, Ecuador	-1.0500000 -80.4499969
Duran, Ecuador	-2.2000000 -79.8333359
Ambato, Ecuador	-1.2490809 -78.6167450
Riobamba, Ecuador	-1.6666667 -78.6333313
Quevedo, Ecuador	-1.0333333 -79.4499969
Loja, Ecuador	-3.9931262 -79.2042160
Ibarra, Ecuador	0.3500000 -78.1166687
Propicia, Ecuador	0.9333333 -79.6833344
Babahoyo, Ecuador	-1.8166667 -79.5166702
La Libertad, Ecuador	-2.2333333 -80.9000015
Latacunga, Ecuador	-0.9333333 -78.6166687
Velasco Ibarra, Ecuador	-1.0500000 -79.6166687
Ventanas, Ecuador	-1.4500000 -79.4666672
Pasaje, Ecuador	-3.3333333 -79.8166656
Chone, Ecuador	-0.6833333 -80.0999985
Salinas, Ecuador	-2.2166667 -80.9666672
Santa Elena, Ecuador	-2.2333333 -80.8499985
Rosa Zarate, Ecuador	0.3333333 -79.4666672
Santa Rosa, Ecuador	-3.4500000 -79.9666672
Balzar, Ecuador	-1.3666667 -79.9000015
Huaquillas, Ecuador	-3.4833333 -80.2333298
Bahia de Caraquez, Ecuador	-0.6000000 -80.4166641
La Troncal, Ecuador	-2.4000000 -79.3333359
Jipijapa, Ecuador	-1.3333333 -80.5833359
Azogues, Ecuador	-2.7333333 -78.8333359
Naranjito, Ecuador	-2.2166667 -79.4833298
Vinces, Ecuador	-1.5500000 -79.7333298
Otavalo, Ecuador	0.2333333 -78.2666702
El Triunfo, Ecuador	-1.9333333 -79.9666672
Naranjal, Ecuador	-2.6666667 -79.6166687
Playas, Ecuador	-2.6333333 -80.3833313
Yaguachi, Ecuador	-2.1166667 -79.6833344
Cayambe, Ecuador	0.0500000 -78.1333313
Machachi, Ecuador	-0.5000000 -78.5666656
Puyo, Ecuador	-1.4666667 -77.9833298
Nueva Loja, Ecuador	0.0847222 -76.8827744
Samborondon, Ecuador	-1.9500000 -79.7333298
Macas, Ecuador	-2.3166667 -78.1166687
Pedro Carbo, Ecuador	-1.8333333 -80.2333298
Guaranda, Ecuador	-1.6000000 -79.0000000
Boca Suno, Ecuador	-0.7166667 -77.1333313
San Lorenzo de Esmeraldas, Ecuador	1.2883333 -78.8369446
Catamayo, Ecuador	-3.9833333 -79.3499985
Montecristi, Ecuador	-1.0500000 -80.6666641
Atuntaqui, Ecuador	0.3333333 -78.2166672
Calceta, Ecuador	-0.8500000 -80.1666641
Tena, Ecuador	-0.9833333 -77.8166656
Gualaceo, Ecuador	-2.9000000 -78.7833328
Pinas, Ecuador	-3.6666667 -79.6500015
Cariamanga, Ecuador	-4.3333333 -79.5500031
Pelileo, Ecuador	-1.3166667 -78.5333328
La Mana, Ecuador	-0.9333333 -79.2166672
Pujili, Ecuador	-0.9500000 -78.6833344
Montalvo, Ecuador	-1.8000000 -79.3333359
Sucre, Ecuador	-1.2666667 -80.4333344
Zamora, Ecuador	-4.0691667 -78.9566650
San Gabriel, Ecuador	0.6000000 -77.8166656
Tosagua, Ecuador	-0.7833333 -80.2500000
Alausi, Ecuador	-2.2000000 -78.8333359
Muisne, Ecuador	0.6000000 -80.0333328
Macara, Ecuador	-4.3833333 -79.9499969
Santa Ana, Ecuador	-1.2166667 -80.3833313
Guano, Ecuador	-1.5833333 -78.6333313
Alfredo Baquerizo Moreno, Ecuador	-1.9166667 -79.5166702
San Miguel, Ecuador	-1.7000000 -79.0333328
Santa Lucia, Ecuador	-2.1833333 -80.0000000
Zaruma, Ecuador	-3.6833333 -79.6166687
Balao, Ecuador	-2.9166667 -79.8166656
Valdez, Ecuador	1.2491667 -78.9830551
Catacocha, Ecuador	-4.0666667 -79.6333313
San Miguel de Salcedo, Ecuador	-1.0333333 -78.5666656
Rocafuerte, Ecuador	-0.9166667 -80.4333344
Yantzaza, Ecuador	-3.8277778 -78.7594452
Canar, Ecuador	-2.5500000 -78.9333344
Catarama, Ecuador	-1.5833333 -79.4666672
Portovelo, Ecuador	-3.7166667 -79.6166687
Banos, Ecuador	-1.4000000 -78.4166641
Colimes, Ecuador	-1.5500000 -80.0166702
Palestina, Ecuador	-1.9333333 -79.7333298
Pajan, Ecuador	-1.5666667 -80.4166641
Junin, Ecuador	-0.9333333 -80.2166672
Palenque, Ecuador	-1.4500000 -79.7333298
Puerto Ayora, Ecuador	-0.7500000 -90.3166656
Puerto Bolivar, Ecuador	-3.2666667 -79.9833298
Cotacachi, Ecuador	0.3000000 -78.2666702
Lomas de Sargentillo, Ecuador	-1.8833333 -80.0833359
Pillaro, Ecuador	-1.1666667 -78.5333328
Sucua, Ecuador	-2.4666667 -78.1666641
Pimampiro, Ecuador	0.4000000 -77.9666672
Archidona, Ecuador	-0.9166667 -77.8000031
Coronel Marcelino Mariduena, Ecuador	-2.2000000 -79.4166641
Palora, Ecuador	-1.7000000 -77.9333344
San Cristobal, Ecuador	-0.9166667 -89.5666656
Pedernales, Ecuador	0.0833333 -80.0500031
Bata, Equatorial Guinea	1.8500000 9.7500000
Malabo, Equatorial Guinea	3.7500000 8.7833328
Ebebiyin, Equatorial Guinea	2.1500000 11.3333330
Aconibe, Equatorial Guinea	1.3000000 10.9333334
Anisoc, Equatorial Guinea	1.8500000 10.7666664
Luba, Equatorial Guinea	3.4500000 8.5500002
Evinayong, Equatorial Guinea	1.4500000 10.5666666
Mongomo, Equatorial Guinea	1.6333333 11.3166666
Mikomeseng, Equatorial Guinea	2.1333333 10.6166668
Rebola, Equatorial Guinea	3.7166667 8.8333330
Pale, Equatorial Guinea	-1.4013889 5.6325002
Mbini, Equatorial Guinea	1.5833333 9.6166668
Nsok, Equatorial Guinea	1.1333333 11.2666664
Ayene, Equatorial Guinea	1.8666667 10.6999998
Machinda, Equatorial Guinea	1.8833333 9.9666672
Acurenam, Equatorial Guinea	1.0333333 10.6666670
Santiago de Baney, Equatorial Guinea	3.7000000 8.9166670
Bicurga, Equatorial Guinea	1.5833333 10.4666672
Nsang, Equatorial Guinea	2.0333333 10.9333334
Ncue, Equatorial Guinea	2.0166667 10.4666672
Bitica, Equatorial Guinea	1.4166667 9.6166668
Rio Campo, Equatorial Guinea	2.3333333 9.8166666
Ciudad de Riaba, Equatorial Guinea	3.3833333 8.7666664
Asmara, Eritrea	15.3333333 38.9333344
Mendefera, Eritrea	14.8872222 38.8152771
Barentu, Eritrea	15.1138889 37.5927773
Adi Keyh, Eritrea	14.8444444 39.3772240
Idi, Eritrea	13.9297222 41.6925011
Dekemhare, Eritrea	15.0700000 39.0475006
Akurdet, Eritrea	15.5486111 37.8866653
Teseney, Eritrea	15.1100000 36.6575012
Tallinn, Estonia	59.4369583 24.7535267
Tartu, Estonia	58.3806248 26.7250900
Narva, Estonia	59.3772222 28.1902771
Kohtla-Jarve, Estonia	59.3986111 27.2730560
Parnu, Estonia	58.3747222 24.5136108
Viljandi, Estonia	58.3638889 25.5900002
Rakvere, Estonia	59.3463889 26.3558331
Sillamae, Estonia	59.3997222 27.7547226
Maardu, Estonia	59.4766667 25.0249996
Kuressaare, Estonia	58.2480556 22.5038891
Voru, Estonia	57.8338889 27.0194435
Valga, Estonia	57.7778128 26.0472965
Haapsalu, Estonia	58.9430556 23.5413895
Johvi, Estonia	59.3591667 27.4211102
Paide, Estonia	58.8855556 25.5572224
Keila, Estonia	59.3036111 24.4130554
Kivioli, Estonia	59.3530556 26.9711113
Tapa, Estonia	59.2605556 25.9586105
Polva, Estonia	58.0602778 27.0694447
Jogeva, Estonia	58.7466667 26.3938885
Turi, Estonia	58.8086111 25.4325008
Elva, Estonia	58.2225000 26.4211102
Rapla, Estonia	59.0072222 24.7927780
Saue, Estonia	59.3202778 24.5524998
Poltsamaa, Estonia	58.6525000 25.9705563
Saku, Estonia	59.3022222 24.6577778
Paldiski, Estonia	59.3566667 24.0530548
Laagri, Estonia	59.3520304 24.6092892
Sindi, Estonia	58.4005556 24.6674995
Kunda, Estonia	59.4841667 26.5611115
Kardla, Estonia	58.9977778 22.7491665
Rummu, Estonia	59.5352778 24.7997227
Loksa, Estonia	59.5763889 25.7213898
Kohila, Estonia	59.1680556 24.7574997
Kehra, Estonia	59.3361111 25.3211117
Torva, Estonia	58.0027778 25.9349995
Marjamaa, Estonia	58.9038889 24.4305553
Rapina, Estonia	58.0980556 27.4636116
Narva-Joesuu, Estonia	59.4588889 28.0408325
Tamsalu, Estonia	59.1586111 26.1152782
Juri, Estonia	59.3541667 24.8941669
Vandra, Estonia	58.6480556 25.0361118
Kadrina, Estonia	59.3347222 26.1450005
Toila, Estonia	59.4236111 27.5025005
Kose, Estonia	59.4580556 24.8783340
Loo, Estonia	59.4363889 24.9483337
Kilingi-Nomme, Estonia	58.1502778 24.9641666
Tabasalu, Estonia	59.4302778 24.5330563
Vaike-Maarja, Estonia	59.1263889 26.2500000
Otepaa, Estonia	58.0583333 26.4966660
Haabneeme, Estonia	59.5113889 24.8211117
Paikuse, Estonia	58.3791667 24.6344452
Karksi-Nuia, Estonia	58.1033333 25.5627785
Pussi, Estonia	59.3600000 27.0497227
Aseri, Estonia	59.4505556 26.8675003
Arukula, Estonia	59.3644444 25.0772228
Viimsi, Estonia	59.4966667 24.8422222
Mustvee, Estonia	58.8486111 26.9397221
Kehtna, Estonia	58.9302778 24.8780556
Vohma, Estonia	58.6283333 25.5483341
Noo, Estonia	58.2755556 26.5375004
Jarvakandi, Estonia	58.7788889 24.8258324
Vana-Antsla, Estonia	57.8661111 26.5322227
Lihula, Estonia	58.6813889 23.8452778
Audru, Estonia	58.4086111 24.3738880
Abja-Paluoja, Estonia	58.1252778 25.3497219
Someru, Estonia	59.3611111 26.4375000
Parnu-Jaagupi, Estonia	58.6058333 24.5152779
Viiratsi, Estonia	58.3600000 25.6372223
Raasiku, Estonia	59.3663889 25.1830559
Koeru, Estonia	58.9630556 26.0308342
Suure-Jaani, Estonia	58.5361111 25.4705563
Kuusalu, Estonia	59.4438889 25.4413891
Haljala, Estonia	59.4336111 26.2613888
Kallaste, Estonia	58.6550000 27.1591663
Turba, Estonia	59.0830556 24.2250004
Moisakula, Estonia	58.0922222 25.1863880
Kohtla-Nomme, Estonia	59.3516667 27.1749992
Puhja, Estonia	58.3419444 26.3147221
Uuemoisa, Estonia	58.9394444 23.5894451
Orissaare, Estonia	58.5591651 23.0826187
Sauga, Estonia	58.4238889 24.5022221
Tabivere, Estonia	58.5541667 26.5955563
Riisipere, Estonia	59.1141667 24.3105564
Jarva-Jaani, Estonia	59.0386111 25.8863888
Ulenurme, Estonia	58.3161953 26.7251663
Voka, Estonia	59.3997222 27.5816669
Rakke, Estonia	58.9816667 26.2544441
Sarevere, Estonia	58.7900000 25.4280548
Vinni, Estonia	59.2958333 26.4322224
Vaida, Estonia	59.2905556 24.9658337
Tootsi, Estonia	58.5780556 24.7924995
Taebla, Estonia	58.9538889 23.7522221
Karla, Estonia	58.3358333 22.2597218
Klooga, Estonia	59.3197222 24.2113895
Kose-Uuemoisa, Estonia	59.2000000 25.1052780
Palivere, Estonia	58.9702778 23.9033337
Aravete, Estonia	59.1416667 25.7613888
Kiili, Estonia	59.3069444 24.8377781
Lagedi, Estonia	59.4055556 24.9422226
Addis Ababa, Ethiopia	9.0333333 38.7000008
Dire Dawa, Ethiopia	9.5930556 41.8661118
Nazret, Ethiopia	8.5500000 39.2666664
Bahir Dar, Ethiopia	11.6000000 37.3833351
Gonder, Ethiopia	12.6000000 37.4666672
Dese, Ethiopia	11.1333333 39.6333351
Awasa, Ethiopia	7.0500000 38.4666672
Jima, Ethiopia	7.6666667 36.8333321
Debre Zeyit, Ethiopia	8.7500000 38.9833336
Kombolcha, Ethiopia	11.0833333 39.7333336
Harer, Ethiopia	9.3094444 42.1258316
Shashemene, Ethiopia	7.2000000 38.5999985
Debre Birhan, Ethiopia	9.6833333 39.5333328
Jijiga, Ethiopia	9.3500000 42.7999992
Inda Silase, Ethiopia	14.1050000 38.2844429
Ziway, Ethiopia	7.9333333 38.7166672
Dila, Ethiopia	6.4166667 38.3166656
Hagere Hiywet, Ethiopia	8.9833333 37.8499985
Gambela, Ethiopia	8.2500000 34.5833321
Aksum, Ethiopia	14.1297222 38.7158318
Giyon, Ethiopia	8.5333333 37.9833336
Yirga `Alem, Ethiopia	6.7500000 38.4166679
Mojo, Ethiopia	8.6000000 39.1166649
Goba, Ethiopia	7.0166667 39.9833336
Shakiso, Ethiopia	5.7500000 38.9166679
Felege Neway, Ethiopia	6.3000000 36.8833351
Areka, Ethiopia	7.0666667 37.7000008
Boditi, Ethiopia	6.9666667 37.8666649
Debre Tabor, Ethiopia	11.8500000 38.0166664
Jinka, Ethiopia	5.6500000 36.6500015
Gimbi, Ethiopia	9.1666667 35.8333321
Asbe Teferi, Ethiopia	9.0833333 40.8666649
Korem, Ethiopia	12.5058333 39.5227776
Asosa, Ethiopia	10.0666667 34.5333328
Butajira, Ethiopia	8.1166667 38.3666649
Metu, Ethiopia	8.3000000 35.5833321
Agaro, Ethiopia	7.8500000 36.6500015
Kibre Mengist, Ethiopia	5.8833333 38.9833336
Werota, Ethiopia	11.9166667 37.7000008
Dembi Dolo, Ethiopia	8.5333333 34.7999992
Dubti, Ethiopia	11.7361111 41.0852776
Fiche, Ethiopia	9.8000000 38.7333336
Mendi, Ethiopia	9.8000000 35.0999985
Tepi, Ethiopia	7.2000000 35.4500008
Kemise, Ethiopia	10.7166667 39.8666649
Asasa, Ethiopia	7.1000000 39.2000008
Genet, Ethiopia	9.0666667 38.5000000
Finote Selam, Ethiopia	10.7000000 37.2666664
Metahara, Ethiopia	8.9000000 39.9166679
Dodola, Ethiopia	6.9833333 39.1833344
Adet, Ethiopia	11.2666667 37.4833336
Adis Zemen, Ethiopia	12.1166667 37.7833328
Agere Maryam, Ethiopia	5.6333333 38.2333336
Bure, Ethiopia	10.7000000 37.0666656
Robit, Ethiopia	12.0166667 39.6333351
Asaita, Ethiopia	11.5636111 41.4394455
Bedele, Ethiopia	8.4500000 36.3499985
Nejo, Ethiopia	9.5000000 35.5000000
Sebeta, Ethiopia	8.9166667 38.6166649
Bati, Ethiopia	11.1833333 40.0166664
Bonga, Ethiopia	7.2833333 36.2333336
Bako, Ethiopia	5.7833333 36.5666656
Yabelo, Ethiopia	4.8833333 38.0833321
Bedesa, Ethiopia	8.9000000 40.7833328
Wenji, Ethiopia	8.4500000 39.2833328
Ginir, Ethiopia	7.1333333 40.7000008
Gebre Guracha, Ethiopia	9.8000000 38.4000015
Bichena, Ethiopia	10.4500000 38.2000008
Gelemso, Ethiopia	8.8166667 40.5166664
Shambu, Ethiopia	9.5666667 37.0999985
Abomsa, Ethiopia	9.9833333 39.9833336
Mizan Teferi, Ethiopia	6.9833333 35.5833321
Wendo, Ethiopia	6.6000000 38.4166679
Guder, Ethiopia	8.9666667 37.7666664
Huruta, Ethiopia	8.1500000 39.3499985
Hirna, Ethiopia	9.2166667 41.0999985
Dejen, Ethiopia	10.1666667 38.1333351
Dabat, Ethiopia	12.9841667 37.7649994
Awash, Ethiopia	8.9833333 40.1666679
Leku, Ethiopia	6.8666667 38.4500008
Gewane, Ethiopia	10.1663889 40.6452789
Lalibela, Ethiopia	12.0333333 39.0333328
Gidole, Ethiopia	5.6500000 37.3666649
Tulu Bolo, Ethiopia	8.6666667 38.2166672
Sire, Ethiopia	8.3166667 39.4833336
Adis `Alem, Ethiopia	9.0333333 38.4000015
Kofele, Ethiopia	7.0666667 38.7833328
Debre Sina, Ethiopia	9.8500000 39.7666664
Gore, Ethiopia	8.1500000 35.5333328
Deder, Ethiopia	9.3166667 41.4500008
Were Ilu, Ethiopia	10.6000000 39.4333344
Gedo, Ethiopia	9.0166667 37.4500008
Sendafa, Ethiopia	9.1500000 39.0333328
Mega, Ethiopia	4.0500000 38.2999992
Suva, Fiji	-18.1333333 178.4166718
Nandi, Fiji	-17.8000000 177.4166718
Lambasa, Fiji	-16.4166667 179.3833313
Helsinki, Finland	60.1755556 24.9341660
Espoo, Finland	60.2166667 24.6666660
Tampere, Finland	61.4991132 23.7871170
Vantaa, Finland	60.2966805 25.0138092
Turku, Finland	60.4500000 22.2833328
Oulu, Finland	65.0166667 25.4666672
Lahti, Finland	60.9832673 25.6561661
Kuopio, Finland	62.9000000 27.6833324
Jyvaskyla, Finland	62.2333333 25.7333336
Pori, Finland	61.4833333 21.7833328
Lappeenranta, Finland	61.0666667 28.1833324
Vasa, Finland	63.0960013 21.6157722
Kotka, Finland	60.4666667 26.9166660
Joensuu, Finland	62.6000000 29.7666664
Hameenlinna, Finland	61.0000000 24.4500008
Borga, Finland	60.4000000 25.6666660
Mikkeli, Finland	61.6833333 27.2500000
Hyvinkaa, Finland	60.6333333 24.8666668
Jarvenpaa, Finland	60.4666667 25.1000004
Nurmijarvi, Finland	60.4666667 24.7999992
Rauma, Finland	61.1333333 21.5000000
Lojo, Finland	60.2500000 24.0833340
Karleby, Finland	63.8333333 23.1166668
Kajaani, Finland	64.2281796 27.7265739
Jyvaskylan Maalaiskunta, Finland	62.2833333 25.7166672
Rovaniemi, Finland	66.5000000 25.7166672
Tuusula, Finland	60.4166667 25.0333328
Kirkkonummi, Finland	60.1166667 24.4333324
Seinajoki, Finland	62.8000000 22.8333340
Kerava, Finland	60.4000000 25.1166668
Kouvola, Finland	60.8666667 26.7000008
Imatra, Finland	61.1666667 28.7666664
Nokia, Finland	61.4666667 23.5000000
Savonlinna, Finland	61.8666667 28.8833332
Riihimaki, Finland	60.7500000 24.7666664
Vihti, Finland	60.4166667 24.3333340
Salo, Finland	60.3833333 23.1333332
Kangasala, Finland	61.4666667 24.0833340
Raisio, Finland	60.4833333 22.1833324
Iisalmi, Finland	63.5666667 27.1833324
Varkaus, Finland	62.3166667 27.9166660
Raahe, Finland	64.6833333 24.4833336
Ylojarvi, Finland	61.5500000 23.6000004
Hamina, Finland	60.5666667 27.2000008
Kaarina, Finland	60.4166667 22.4166660
Tornio, Finland	65.8500000 24.1833324
Heinola, Finland	61.2166667 26.0333328
Hollola, Finland	61.0500000 25.4333324
Valkeakoski, Finland	61.2666667 24.0333328
Siilinjarvi, Finland	63.0833333 27.6666660
Kuusankoski, Finland	60.9000000 26.6333332
Sibbo, Finland	60.3666667 25.2666664
Pietarsaari, Finland	63.6666667 22.7000008
Lempaala, Finland	61.3166667 23.7500000
Mantsala, Finland	60.6333333 25.3166676
Forssa, Finland	60.8166667 23.6333332
Kuusamo, Finland	65.9666667 29.1833324
Haukipudas, Finland	65.1833333 25.3500004
Mustasaari, Finland	63.1166667 21.7166672
Laukaa, Finland	62.4166667 25.9500008
Anjala, Finland	60.6833333 26.8333340
Uusikaupunki, Finland	60.8000000 21.4166660
Janakkala, Finland	60.9000000 24.6000004
Pirkkala, Finland	61.4666667 23.5666676
Jamsa, Finland	61.8666667 25.2000008
Lieto, Finland	60.5000000 22.4500008
Vammala, Finland	61.3333333 22.8999996
Nastola, Finland	60.9500000 25.9333324
Orimattila, Finland	60.8000000 25.7500000
Kauhajoki, Finland	62.4333333 22.1833324
Tammisaari, Finland	59.9666667 23.4333324
Kempele, Finland	64.9166667 25.5000000
Lapua, Finland	62.9500000 23.0000000
Lieksa, Finland	63.3166667 30.0166664
Naantali, Finland	60.4500000 22.0333328
Aanekoski, Finland	62.6000000 25.7333336
Ylivieska, Finland	64.0833333 24.5499992
Kontiolahti, Finland	62.7666667 29.8500004
Kankaanpaa, Finland	61.8000000 22.4166660
Ulvila, Finland	61.4333333 21.8833332
Pieksamaki, Finland	62.3000000 27.1333332
Kiiminki, Finland	65.1333333 25.7333336
Pargas, Finland	60.3000000 22.2999992
Nurmo, Finland	62.8333333 22.8999996
Ilmajoki, Finland	62.7333333 22.5666676
Liperi, Finland	62.5333333 29.3666668
Valkeala, Finland	60.9500000 26.7999992
Keuruu, Finland	62.2666667 24.7000008
Leppavirta, Finland	62.4833333 27.7833328
Mariehamn, Finland	60.1000000 19.9500008
Kurikka, Finland	62.6166667 22.4166660
Nivala, Finland	63.9166667 24.9666672
Joutseno, Finland	61.1000000 28.5000000
Pedersoren Kunta, Finland	63.6500000 22.6833324
Sotkamo, Finland	64.1333333 28.4166660
Kuhmo, Finland	64.1333333 29.5166664
Paimio, Finland	60.4567099 22.6869392
Saarijarvi, Finland	62.7166667 25.2666664
Hameenkyro, Finland	61.6333333 23.2000008
Suomussalmi, Finland	64.8868483 28.9077759
Marseille, France	43.3000000 5.4000001
Lyon, France	45.7500000 4.8499999
Toulouse, France	43.6042619 1.4436722
Nice, France	43.7031261 7.2660828
Nantes, France	47.2172508 -1.5533638
Strasbourg, France	48.5833333 7.7500000
Montpellier, France	43.6000000 3.8833332
Bordeaux, France	44.8333333 -0.5666667
Lille, France	50.6333333 3.0666666
Rennes, France	48.0833333 -1.6833333
Reims, France	49.2500000 4.0333333
Le Havre, France	49.4938035 0.1076746
Saint-Etienne, France	45.4333333 4.4000001
Toulon, France	43.1166667 5.9333334
Angers, France	47.4666667 -0.5500000
Grenoble, France	45.1666667 5.7166667
Dijon, France	47.3166667 5.0166669
Nimes, France	43.8333333 4.3499999
Aix-en-Provence, France	43.5282956 5.4497337
Brest, France	48.4000000 -4.4833331
Le Mans, France	48.0000000 0.2000000
Amiens, France	49.9000000 2.3000000
Tours, France	47.3833333 0.6833333
Limoges, France	45.8500000 1.2500000
Clermont-Ferrand, France	45.7833333 3.0833333
Villeurbanne, France	45.7666667 4.8833332
Besancon, France	47.2500000 6.0333333
Orleans, France	47.9166667 1.9000000
Metz, France	49.1191076 6.1726856
Rouen, France	49.4431288 1.0993195
Mulhouse, France	47.7500000 7.3333335
Perpignan, France	42.6976397 2.8954124
Caen, France	49.1810862 -0.3712177
Boulogne-Billancourt, France	48.8333333 2.2500000
Nancy, France	48.6833333 6.1999998
Argenteuil, France	48.9500000 2.2500000
Saint-Denis, France	48.9333333 2.3666668
Roubaix, France	50.7000000 3.1666667
